baseline,mass,friction,noise,delay,disturbance,seed,diverged,stability_margin,learning_drift,rmse_tracking,recovery_time,control_effort,smoothness,tag
B3,0.5,0.1,0.05,6,impulse,6,False,1.0,0.0,0.103736334975997,3.46,75.54292496584985,39.50727134354573,CHATTER
B3,0.5,0.1,0.05,6,impulse,7,False,1.0,0.0,0.10286426318632796,2.82,81.33347795794974,41.78956744308801,CHATTER
B3,0.5,0.1,0.05,6,impulse,8,False,1.0,0.0,0.10348811433526217,2.58,77.6538096642225,40.93350897610013,CHATTER
B3,0.5,0.1,0.05,6,impulse,9,False,1.0,0.0,0.10357319704650554,3.18,78.79610405827577,40.60632721902933,CHATTER
B3,0.5,0.1,0.05,6,impulse,10,False,1.0,0.0,0.10304157870081308,3.46,76.63790178187038,40.83226366364067,CHATTER
B3,0.5,0.1,0.05,6,impulse,11,False,1.0,0.0,0.10398780665104138,3.15,75.76210908745664,40.86042657838065,CHATTER
B3,0.5,0.1,0.05,6,impulse,12,False,1.0,0.0,0.10329639276047366,3.21,78.80669161243077,41.15828287595729,CHATTER
B3,0.5,0.1,0.05,6,impulse,13,False,1.0,0.0,0.10312282887857754,2.66,78.51845921012522,40.95263150428091,CHATTER
B3,0.5,0.1,0.05,6,impulse,14,False,1.0,0.0,0.10419665688392253,2.27,76.90634929285562,39.89287779516135,CHATTER
B3,0.5,0.1,0.05,6,impulse,15,False,1.0,0.0,0.10344258498560738,2.5300000000000002,79.65877649854282,39.849910516648535,CHATTER
B3,0.5,0.1,0.05,6,impulse,16,False,1.0,0.0,0.10319184961918389,2.92,78.70327868652043,40.80081687292286,CHATTER
B3,0.5,0.1,0.05,6,impulse,17,False,1.0,0.0,0.10336768041698416,3.33,79.2127879579386,38.291462671446624,CHATTER
B3,0.5,0.1,0.05,6,impulse,18,False,1.0,0.0,0.10358402492173141,2.46,80.3776984845446,41.551538125278114,CHATTER
B3,0.5,0.1,0.05,6,impulse,19,False,1.0,0.0,0.10309062321050048,3.73,79.14648898164937,39.66916705996828,CHATTER
B3,0.5,0.1,0.05,6,step,0,False,1.0,0.0,0.10501069519210843,3.94,74.82828297728783,37.40621718990669,CHATTER
B3,0.5,0.1,0.05,6,step,1,False,1.0,0.0,0.10520925172231174,3.45,84.28645503294501,41.398798030270484,CHATTER
B3,0.5,0.1,0.05,6,step,2,False,1.0,0.0,0.1049584061198756,2.23,80.00042566551676,40.07875919630716,CHATTER
B3,0.5,0.1,0.05,6,step,3,False,1.0,0.0,0.10477589387645385,3.5100000000000002,79.69637764896356,42.01397892021124,CHATTER
B3,0.5,0.1,0.05,6,step,4,False,1.0,0.0,0.10469003020815558,2.77,79.22917083690223,40.97084631631596,CHATTER
B3,0.5,0.1,0.05,6,step,5,False,1.0,0.0,0.10518814572337361,2.65,76.14697479260384,40.537987979677666,CHATTER
B3,0.5,0.1,0.05,6,step,6,False,1.0,0.0,0.1048958301265191,2.2,77.80683516433228,39.50416688813474,CHATTER
B3,0.5,0.1,0.05,6,step,7,False,1.0,0.0,0.1040716425557849,2.38,83.67741071812998,41.81107779036784,CHATTER
B3,0.5,0.1,0.05,6,step,8,False,1.0,0.0,0.10494785667012811,2.94,80.21145880697728,40.918072955430596,CHATTER
B3,0.5,0.1,0.05,6,step,9,False,1.0,0.0,0.10477812788382265,3.56,80.92946366561333,40.592129166471985,CHATTER
B3,0.5,0.1,0.05,6,step,10,False,1.0,0.0,0.1044942490085527,2.08,78.87679238186006,40.82671100291878,CHATTER
B3,0.5,0.1,0.05,6,step,11,False,1.0,0.0,0.10523926515934391,3.43,77.85197393121625,40.85748388542647,CHATTER
B3,0.5,0.1,0.05,6,step,12,False,1.0,0.0,0.10455549355410992,2.68,81.34908636883927,41.182646937754214,CHATTER
B3,0.5,0.1,0.05,6,step,13,False,1.0,0.0,0.10415304178296021,2.74,80.54156797857028,40.9403763986095,CHATTER
B3,0.5,0.1,0.05,6,step,14,False,1.0,0.0,0.10556389733795254,3.5700000000000003,79.26872911571024,39.893416413792956,CHATTER
B3,0.5,0.1,0.05,6,step,15,False,1.0,0.0,0.1048460395879819,2.02,81.97024712517394,39.842658608085756,CHATTER
B3,0.5,0.1,0.05,6,step,16,False,1.0,0.0,0.10433783906675669,3.2,81.25338100373894,40.79013168587514,CHATTER
B3,0.5,0.1,0.05,6,step,17,False,1.0,0.0,0.10466740850998693,3.06,81.72711619859882,38.309120389468404,CHATTER
B3,0.5,0.1,0.05,6,step,18,False,1.0,0.0,0.10455449485996571,2.31,82.72181539182999,41.575874011362814,CHATTER
B3,0.5,0.1,0.05,6,step,19,False,1.0,0.0,0.10436810441566846,2.11,81.37835481118542,39.68855755729306,CHATTER
B3,0.5,0.35,0.0,0,impulse,0,False,1.0,0.0,0.1008828050408542,2.98,16.081088188746538,3.6608924739115873,OK
B3,0.5,0.35,0.0,0,impulse,1,False,1.0,0.0,0.1012881857001579,2.34,16.044150787041314,3.6488893819648616,OK
B3,0.5,0.35,0.0,0,impulse,2,False,1.0,0.0,0.10084246119509414,2.14,16.123262138042737,3.6711266347517943,OK
B3,0.5,0.35,0.0,0,impulse,3,False,1.0,0.0,0.10089772973633214,2.6,16.066625591139346,3.7264662022396324,OK
B3,0.5,0.35,0.0,0,impulse,4,False,1.0,0.0,0.1009989539366184,2.6,16.103674605938767,3.621597615659592,OK
B3,0.5,0.35,0.0,0,impulse,5,False,1.0,0.0,0.10114970856887914,3.59,16.00473881618887,3.5957480813161458,OK
B3,0.5,0.35,0.0,0,impulse,6,False,1.0,0.0,0.1013528950071224,3.46,15.865473509318406,3.6343887666119725,OK
B3,0.5,0.35,0.0,0,impulse,7,False,1.0,0.0,0.10129561142095633,2.82,15.887038580523823,3.6256749427124637,OK
B3,0.5,0.35,0.0,0,impulse,8,False,1.0,0.0,0.10118493132045998,2.58,15.944729107768751,3.6458888778430065,OK
B3,0.5,0.35,0.0,0,impulse,9,False,1.0,0.0,0.10086270916155983,3.18,16.153226378420506,3.634274030580154,OK
B3,0.5,0.35,0.0,0,impulse,10,False,1.0,0.0,0.10100204158196764,3.46,16.158350551509436,3.654490930998773,OK
B3,0.5,0.35,0.0,0,impulse,11,False,1.0,0.0,0.10143706688288517,3.15,15.860061557602252,3.630978350519695,OK
B3,0.5,0.35,0.0,0,impulse,12,False,1.0,0.0,0.1011844768395185,3.21,16.02901287726501,3.6417013488235557,OK
B3,0.5,0.35,0.0,0,impulse,13,False,1.0,0.0,0.1013690321661255,2.66,15.874446357119012,3.6484208229700528,OK
B3,0.5,0.35,0.0,0,impulse,14,False,1.0,0.0,0.10122475237144589,2.27,16.098692626653254,3.6589898049177902,OK
B3,0.5,0.35,0.0,0,impulse,15,False,1.0,0.0,0.10102329341000477,2.5300000000000002,16.075537562380287,3.643008106257288,OK
B3,0.5,0.35,0.0,0,impulse,16,False,1.0,0.0,0.10122109308262757,2.92,16.00381733847238,3.6325576997733804,OK
B3,0.5,0.35,0.0,0,impulse,17,False,1.0,0.0,0.10125273887136339,3.33,15.906898588834768,3.6350119546622257,OK
B3,0.5,0.35,0.0,0,impulse,18,False,1.0,0.0,0.10132666661104589,2.46,15.918894679773835,3.6317579588033126,OK
B3,0.5,0.35,0.0,0,impulse,19,False,1.0,0.0,0.10117852198233064,3.73,15.86421008520579,3.59899109696835,OK
B3,0.5,0.35,0.0,0,step,0,False,1.0,0.0,0.10219095564610352,3.94,18.137404253190557,3.6624892401561704,OK
B3,0.5,0.35,0.0,0,step,1,False,1.0,0.0,0.10258938694943724,3.45,18.100387035764502,3.6505627285499713,OK
B3,0.5,0.35,0.0,0,step,2,False,1.0,0.0,0.10214836220381052,2.23,18.18036394255659,3.673123158285871,OK
B3,0.5,0.35,0.0,0,step,3,False,1.0,0.0,0.10220598135763903,3.5100000000000002,18.122388028249798,3.7281900989356367,OK
B3,0.5,0.35,0.0,0,step,4,False,1.0,0.0,0.10230606689064577,2.77,18.15976264040616,3.6235541731149397,OK
B3,0.5,0.35,0.0,0,step,5,False,1.0,0.0,0.10245718870785762,2.65,18.061277963615723,3.597656151871863,OK
B3,0.5,0.35,0.0,0,step,6,False,1.0,0.0,0.10265597800286554,2.2,17.921261107098527,3.636227340807573,OK
B3,0.5,0.35,0.0,0,step,7,False,1.0,0.0,0.10259965217730294,2.38,17.943032855012856,3.6276405565864804,OK
B3,0.5,0.35,0.0,0,step,8,False,1.0,0.0,0.10249175563069919,2.94,18.00090946387441,3.6479589787002253,OK
B3,0.5,0.35,0.0,0,step,9,False,1.0,0.0,0.10217578425521748,3.56,18.20951520986886,3.636221387161765,OK
B3,0.5,0.35,0.0,0,step,10,False,1.0,0.0,0.10230911198700741,2.08,18.215232698318232,3.6562812090238213,OK
B3,0.5,0.35,0.0,0,step,11,False,1.0,0.0,0.10274025439403654,3.43,17.91614092811593,3.633035307249653,OK
B3,0.5,0.35,0.0,0,step,12,False,1.0,0.0,0.10249072624073534,2.68,18.085075391152646,3.643485209470709,OK
B3,0.5,0.35,0.0,0,step,13,False,1.0,0.0,0.10267393180219359,2.74,17.931467239496843,3.6503979572663092,OK
B3,0.5,0.35,0.0,0,step,14,False,1.0,0.0,0.10253084015902364,3.5700000000000003,18.15583388544086,3.66090378659732,OK
B3,0.5,0.35,0.0,0,step,15,False,1.0,0.0,0.1023341353953198,2.02,18.131021260150757,3.6449752703262064,OK
B3,0.5,0.35,0.0,0,step,16,False,1.0,0.0,0.10252682967298199,3.2,18.060216076130562,3.634559867069582,OK
B3,0.5,0.35,0.0,0,step,17,False,1.0,0.0,0.10255416297848226,3.06,17.962946035296717,3.636710064992367,OK
B3,0.5,0.35,0.0,0,step,18,False,1.0,0.0,0.10263153703234952,2.31,17.974122603494376,3.6337060566755284,OK
B3,0.5,0.35,0.0,0,step,19,False,1.0,0.0,0.10248531122418926,2.11,17.921934039607716,3.6007543409841674,OK
B3,0.5,0.35,0.0,2,impulse,0,False,1.0,0.0,0.10166147454948449,2.98,21.933101713134025,3.77171463975682,OK
B3,0.5,0.35,0.0,2,impulse,1,False,1.0,0.0,0.10209043634402024,2.34,22.07629076815027,3.7639096335251208,OK
B3,0.5,0.35,0.0,2,impulse,2,False,1.0,0.0,0.10160976932394672,2.14,22.11608772735492,3.786646288564339,OK
B3,0.5,0.35,0.0,2,impulse,3,False,1.0,0.0,0.1016500008150297,2.6,22.027304517662124,3.8434886440981346,OK
B3,0.5,0.35,0.0,2,impulse,4,False,1.0,0.0,0.10184235370447862,2.6,22.049692882016508,3.730190461914682,OK
B3,0.5,0.35,0.0,2,impulse,5,False,1.0,0.0,0.10196576507591833,3.59,21.8875240547485,3.6918095988327475,OK
B3,0.5,0.35,0.0,2,impulse,6,False,1.0,0.0,0.10212033638692952,3.46,21.76643082076483,3.737617875285784,OK
B3,0.5,0.35,0.0,2,impulse,7,False,1.0,0.0,0.1020667982118906,2.82,21.769892810439334,3.7263542084032895,OK
B3,0.5,0.35,0.0,2,impulse,8,False,1.0,0.0,0.10193555423600245,2.58,21.88502603107223,3.7453042158290457,OK
B3,0.5,0.35,0.0,2,impulse,9,False,1.0,0.0,0.10165507418618344,3.18,22.16129767191307,3.7412948395905756,OK
B3,0.5,0.35,0.0,2,impulse,10,False,1.0,0.0,0.10182400233280378,3.46,22.082833147127378,3.749893484844211,OK
B3,0.5,0.35,0.0,2,impulse,11,False,1.0,0.0,0.10219672702633395,3.15,21.855642352045297,3.7313122703950046,OK
B3,0.5,0.35,0.0,2,impulse,12,False,1.0,0.0,0.10195195764130661,3.21,22.010369076448555,3.7510902460554183,OK
B3,0.5,0.35,0.0,2,impulse,13,False,1.0,0.0,0.10215440865274082,2.66,21.785765781625113,3.7745397578507682,OK
B3,0.5,0.35,0.0,2,impulse,14,False,1.0,0.0,0.10204637420754067,2.27,21.986060738471867,3.756691971713485,OK
B3,0.5,0.35,0.0,2,impulse,15,False,1.0,0.0,0.10182145993355651,2.5300000000000002,22.033471342794282,3.7432620438480435,OK
B3,0.5,0.35,0.0,2,impulse,16,False,1.0,0.0,0.10207643583943762,2.92,21.845068280172963,3.74189802408521,OK
B3,0.5,0.35,0.0,2,impulse,17,False,1.0,0.0,0.10203670855470741,3.33,21.79513963826154,3.715462229040325,OK
B3,0.5,0.35,0.0,2,impulse,18,False,1.0,0.0,0.1020616965257015,2.46,21.930344600208734,3.7374449237031286,OK
B3,0.5,0.35,0.0,2,impulse,19,False,1.0,0.0,0.10195221831808515,3.73,21.631770004396618,3.7047611083079723,OK
B3,0.5,0.35,0.0,2,step,0,False,1.0,0.0,0.10296419216775439,3.94,24.02539113499178,3.7738823877636776,OK
B3,0.5,0.35,0.0,2,step,1,False,1.0,0.0,0.10338627731394004,3.45,24.168504217663436,3.7662049917519984,OK
B3,0.5,0.35,0.0,2,step,2,False,1.0,0.0,0.10291053748989207,2.23,24.2088296327977,3.7892758634479287,OK
B3,0.5,0.35,0.0,2,step,3,False,1.0,0.0,0.10295313873252666,3.5100000000000002,24.118625685839334,3.84581802618564,OK
B3,0.5,0.35,0.0,2,step,4,False,1.0,0.0,0.1031435386547375,2.77,24.1414163293413,3.7328576712978885,OK
B3,0.5,0.35,0.0,2,step,5,False,1.0,0.0,0.10326729619466331,2.65,23.980249887095606,3.694445203300052,OK
B3,0.5,0.35,0.0,2,step,6,False,1.0,0.0,0.10341897951147738,2.2,23.85761143489455,3.740115220256518,OK
B3,0.5,0.35,0.0,2,step,7,False,1.0,0.0,0.10336590765403393,2.38,23.86177668555647,3.72894337905623,OK
B3,0.5,0.35,0.0,2,step,8,False,1.0,0.0,0.1032375156372904,2.94,23.976684041842628,3.748075295911004,OK
B3,0.5,0.35,0.0,2,step,9,False,1.0,0.0,0.10296265245221625,3.56,24.25314978314091,3.7439050249994126,OK
B3,0.5,0.35,0.0,2,step,10,False,1.0,0.0,0.10312478356026483,2.08,24.175276526147833,3.7523159490862583,OK
B3,0.5,0.35,0.0,2,step,11,False,1.0,0.0,0.10349529450472104,3.43,23.947118075310367,3.7340244806206933,OK
B3,0.5,0.35,0.0,2,step,12,False,1.0,0.0,0.10325313912402403,2.68,24.10176391915028,3.7534811716230765,OK
B3,0.5,0.35,0.0,2,step,13,False,1.0,0.0,0.10345431005135174,2.74,23.87865077725537,3.7772647632283793,OK
B3,0.5,0.35,0.0,2,step,14,False,1.0,0.0,0.10334692633919315,3.5700000000000003,24.07896207896454,3.7592983956545694,OK
B3,0.5,0.35,0.0,2,step,15,False,1.0,0.0,0.10312781368977154,2.02,24.12438177597771,3.7458762379053776,OK
B3,0.5,0.35,0.0,2,step,16,False,1.0,0.0,0.10337591840773341,3.2,23.93672433553985,3.7444913354345903,OK
B3,0.5,0.35,0.0,2,step,17,False,1.0,0.0,0.10333282818744453,3.06,23.886968563727482,3.7177811526107543,OK
B3,0.5,0.35,0.0,2,step,18,False,1.0,0.0,0.10336206818136005,2.31,24.020938109044618,3.7400589351989812,OK
B3,0.5,0.35,0.0,2,step,19,False,1.0,0.0,0.10325371509743389,2.11,23.72534284895195,3.7071138893017497,OK
B3,0.5,0.35,0.0,6,impulse,0,False,1.0,0.0,0.1038275589235228,2.98,50.50827872372355,4.225163846076859,OK
B3,0.5,0.35,0.0,6,impulse,1,False,1.0,0.0,0.10452051922902802,2.34,52.79953910484073,4.354282958533121,OK
B3,0.5,0.35,0.0,6,impulse,2,False,1.0,0.0,0.10396278122062082,2.14,51.40744095044865,4.325062552694144,OK
B3,0.5,0.35,0.0,6,impulse,3,False,1.0,0.0,0.10393771106993523,2.6,51.029441682933246,4.388778726390778,OK
B3,0.5,0.35,0.0,6,impulse,4,False,1.0,0.0,0.1041544507728041,2.6,50.02189293353615,4.210105349241219,OK
B3,0.5,0.35,0.0,6,impulse,5,False,1.0,0.0,0.10423570330214944,3.59,50.81077711914684,4.177028734736906,OK
B3,0.5,0.35,0.0,6,impulse,6,False,1.0,0.0,0.10429301768702612,3.46,50.8683983451203,4.280096328976884,OK
B3,0.5,0.35,0.0,6,impulse,7,False,1.0,0.0,0.10423330217279966,2.82,50.68244472492904,4.215424716018086,OK
B3,0.5,0.35,0.0,6,impulse,8,False,1.0,0.0,0.10419161660540788,2.58,51.264018657940504,4.212795817217389,OK
B3,0.5,0.35,0.0,6,impulse,9,False,1.0,0.0,0.1040618177611969,3.18,51.65938268327451,4.232279622796923,OK
B3,0.5,0.35,0.0,6,impulse,10,False,1.0,0.0,0.1041985956069828,3.46,51.839304451792486,4.223901127784057,OK
B3,0.5,0.35,0.0,6,impulse,11,False,1.0,0.0,0.10450791793963816,3.15,51.90884462486517,4.307624999510215,OK
B3,0.5,0.35,0.0,6,impulse,12,False,1.0,0.0,0.1042642778297095,3.21,51.855146301421826,4.264351278116661,OK
B3,0.5,0.35,0.0,6,impulse,13,False,1.0,0.0,0.10440754647323357,2.66,51.53247421060844,4.29197146420205,OK
B3,0.5,0.35,0.0,6,impulse,14,False,1.0,0.0,0.10438142378472734,2.27,53.01841038461836,4.3125841902591855,OK
B3,0.5,0.35,0.0,6,impulse,15,False,1.0,0.0,0.10410530549176047,2.5300000000000002,50.76811216118696,4.2678881176797345,OK
B3,0.5,0.35,0.0,6,impulse,16,False,1.0,0.0,0.10430985775452285,2.92,50.17109276021938,4.252528035354025,OK
B3,0.5,0.35,0.0,6,impulse,17,False,1.0,0.0,0.1042928547525124,3.33,51.05030174501897,4.215331661425033,OK
B3,0.5,0.35,0.0,6,impulse,18,False,1.0,0.0,0.10437126925029322,2.46,52.2247626586532,4.235229758436284,OK
B3,0.5,0.35,0.0,6,impulse,19,False,1.0,0.0,0.10405935860934594,3.73,50.759610441118404,4.148366312733181,OK
B3,0.5,0.35,0.0,6,step,0,False,1.0,0.0,0.105115774798294,3.94,52.78189509323716,4.230410377109199,OK
B3,0.5,0.35,0.0,6,step,1,False,1.0,0.0,0.10579976449070243,3.45,55.07440885595058,4.359818192108594,OK
B3,0.5,0.35,0.0,6,step,2,False,1.0,0.0,0.10524869492965265,2.23,53.67763086944718,4.330702496433538,OK
B3,0.5,0.35,0.0,6,step,3,False,1.0,0.0,0.1052254626743142,3.5100000000000002,53.298413229173576,4.394296575799805,OK
B3,0.5,0.35,0.0,6,step,4,False,1.0,0.0,0.10544224006367375,2.77,52.292679497670065,4.216234225502435,OK
B3,0.5,0.35,0.0,6,step,5,False,1.0,0.0,0.10552188207034595,2.65,53.08570073240026,4.182927146509855,OK
B3,0.5,0.35,0.0,6,step,6,False,1.0,0.0,0.10557957146560078,2.2,53.13573042674118,4.285750872923786,OK
B3,0.5,0.35,0.0,6,step,7,False,1.0,0.0,0.10551974533249787,2.38,52.95412910092925,4.221277850975732,OK
B3,0.5,0.35,0.0,6,step,8,False,1.0,0.0,0.10547839613724468,2.94,53.532472544763166,4.219096723248582,OK
B3,0.5,0.35,0.0,6,step,9,False,1.0,0.0,0.10535247276960513,3.56,53.92956678776964,4.238163837934247,OK
B3,0.5,0.35,0.0,6,step,10,False,1.0,0.0,0.1054828696406675,2.08,54.108798782460674,4.2294378497385035,OK
B3,0.5,0.35,0.0,6,step,11,False,1.0,0.0,0.10579236945200572,3.43,54.176207304819144,4.313745659143705,OK
B3,0.5,0.35,0.0,6,step,12,False,1.0,0.0,0.10554958780757563,2.68,54.122809814012015,4.269924597617503,OK
B3,0.5,0.35,0.0,6,step,13,False,1.0,0.0,0.10569505696984328,2.74,53.80464137733141,4.298108012404527,OK
B3,0.5,0.35,0.0,6,step,14,False,1.0,0.0,0.10566774095127471,3.5700000000000003,55.28884012703444,4.318484233405065,OK
B3,0.5,0.35,0.0,6,step,15,False,1.0,0.0,0.10539895327224946,2.02,53.036417581057556,4.273769448713615,OK
B3,0.5,0.35,0.0,6,step,16,False,1.0,0.0,0.10559471365114588,3.2,52.43657258727635,4.258217807478563,OK
B3,0.5,0.35,0.0,6,step,17,False,1.0,0.0,0.10557370226118115,3.06,53.32423821360278,4.220814873873078,OK
B3,0.5,0.35,0.0,6,step,18,False,1.0,0.0,0.10565631231312847,2.31,54.49328835646302,4.241108337528479,OK
B3,0.5,0.35,0.0,6,step,19,False,1.0,0.0,0.10534822202046068,2.11,53.03585271254941,4.153889074196071,OK
B3,0.5,0.35,0.02,0,impulse,0,False,1.0,0.0,0.10133104022017766,2.98,18.779747658882425,8.925564170500326,CHATTER
B3,0.5,0.35,0.02,0,impulse,1,False,1.0,0.0,0.10124525561947281,2.34,19.16590863094909,9.556138059149928,CHATTER
B3,0.5,0.35,0.02,0,impulse,2,False,1.0,0.0,0.10106313117966394,2.14,19.01616330948223,9.411891208494092,CHATTER
B3,0.5,0.35,0.02,0,impulse,3,False,1.0,0.0,0.10105503329313735,2.6,18.998840014771112,9.84255825999799,CHATTER
B3,0.5,0.35,0.02,0,impulse,4,False,1.0,0.0,0.10124738502779734,2.6,19.15254243483292,9.43588117738097,CHATTER
B3,0.5,0.35,0.02,0,impulse,5,False,1.0,0.0,0.10157585183535273,3.59,18.984239695350492,9.424117258388815,CHATTER
B3,0.5,0.35,0.02,0,impulse,6,False,1.0,0.0,0.10156994299643864,3.46,18.85257308907589,9.165687323461633,CHATTER
B3,0.5,0.35,0.02,0,impulse,7,False,1.0,0.0,0.10115547424367148,2.82,19.33570126602326,9.625016453962369,CHATTER
B3,0.5,0.35,0.02,0,impulse,8,False,1.0,0.0,0.10133426443127043,2.58,18.756387906298546,9.450683882929397,CHATTER
B3,0.5,0.35,0.02,0,impulse,9,False,1.0,0.0,0.10117140745745448,3.18,19.05683937716529,9.437432339882424,CHATTER
B3,0.5,0.35,0.02,0,impulse,10,False,1.0,0.0,0.10100091668161,3.46,19.253957203354318,9.365217196138323,CHATTER
B3,0.5,0.35,0.02,0,impulse,11,False,1.0,0.0,0.10170368545571958,3.15,18.847768197291717,9.655224776101674,CHATTER
B3,0.5,0.35,0.02,0,impulse,12,False,1.0,0.0,0.10123002539114857,3.21,19.18094328434243,9.492953830864398,CHATTER
B3,0.5,0.35,0.02,0,impulse,13,False,1.0,0.0,0.10124684363001343,2.66,18.873967857931273,9.513335630495437,CHATTER
B3,0.5,0.35,0.02,0,impulse,14,False,1.0,0.0,0.10165571316942153,2.27,19.091992928895397,9.322346249996933,CHATTER
B3,0.5,0.35,0.02,0,impulse,15,False,1.0,0.0,0.10118174854626455,2.5300000000000002,19.185589773259622,9.229745473693306,CHATTER
B3,0.5,0.35,0.02,0,impulse,16,False,1.0,0.0,0.10119511435498318,2.92,19.149660121854957,9.490258327631151,CHATTER
B3,0.5,0.35,0.02,0,impulse,17,False,1.0,0.0,0.10129619654267871,3.33,18.99102640124769,9.195226874458891,CHATTER
B3,0.5,0.35,0.02,0,impulse,18,False,1.0,0.0,0.10142753451031121,2.46,18.97048397069053,9.5826683785946,CHATTER
B3,0.5,0.35,0.02,0,impulse,19,False,1.0,0.0,0.10123069629595849,3.73,18.971349929965324,9.345755109218342,CHATTER
B3,0.5,0.35,0.02,0,step,0,False,1.0,0.0,0.10261786187480293,3.94,20.814280988279094,8.917471518717525,CHATTER
B3,0.5,0.35,0.02,0,step,1,False,1.0,0.0,0.10270926518345622,3.45,21.232660937085907,9.556862278715077,CHATTER
B3,0.5,0.35,0.02,0,step,2,False,1.0,0.0,0.10246414300537347,2.23,21.07864080337901,9.404433707246694,CHATTER
B3,0.5,0.35,0.02,0,step,3,False,1.0,0.0,0.10247560105810608,3.5100000000000002,21.065282923193305,9.84596870563999,CHATTER
B3,0.5,0.35,0.02,0,step,4,False,1.0,0.0,0.10245506837326673,2.77,21.20908247000307,9.438466978991613,CHATTER
B3,0.5,0.35,0.02,0,step,5,False,1.0,0.0,0.10283011359439301,2.65,21.03301348111293,9.422135512329346,CHATTER
B3,0.5,0.35,0.02,0,step,6,False,1.0,0.0,0.10281295362344572,2.2,20.889089557271117,9.160109535683238,CHATTER
B3,0.5,0.35,0.02,0,step,7,False,1.0,0.0,0.10242336127357973,2.38,21.37520566449055,9.632067807105123,CHATTER
B3,0.5,0.35,0.02,0,step,8,False,1.0,0.0,0.10269514060591144,2.94,20.83622491739512,9.447065145238941,CHATTER
B3,0.5,0.35,0.02,0,step,9,False,1.0,0.0,0.1024454791496509,3.56,21.078200558134558,9.431988361393278,CHATTER
B3,0.5,0.35,0.02,0,step,10,False,1.0,0.0,0.10236245592990945,2.08,21.313156806488934,9.366322830490866,CHATTER
B3,0.5,0.35,0.02,0,step,11,False,1.0,0.0,0.10299176803557125,3.43,20.8695659973701,9.655888873742585,CHATTER
B3,0.5,0.35,0.02,0,step,12,False,1.0,0.0,0.10251104990231923,2.68,21.258137089997305,9.49774345257474,CHATTER
B3,0.5,0.35,0.02,0,step,13,False,1.0,0.0,0.10243974016689468,2.74,20.917396663976806,9.51118847894445,CHATTER
B3,0.5,0.35,0.02,0,step,14,False,1.0,0.0,0.10296796167537899,3.5700000000000003,21.17895309173234,9.32368946846795,CHATTER
B3,0.5,0.35,0.02,0,step,15,False,1.0,0.0,0.10252116395939811,2.02,21.23575668978446,9.224934463672488,CHATTER
B3,0.5,0.35,0.02,0,step,16,False,1.0,0.0,0.10242995091349133,3.2,21.218475485173673,9.487945716249984,CHATTER
B3,0.5,0.35,0.02,0,step,17,False,1.0,0.0,0.10260347929362516,3.06,21.038382756214368,9.198711282929299,CHATTER
B3,0.5,0.35,0.02,0,step,18,False,1.0,0.0,0.10259614833058413,2.31,21.030548226897395,9.585226527810889,CHATTER
B3,0.5,0.35,0.02,0,step,19,False,1.0,0.0,0.10253121461240586,2.11,21.02055303243148,9.351807313318648,CHATTER
B3,0.5,0.35,0.02,2,impulse,0,False,1.0,0.0,0.10210119471563955,2.98,24.581729446551254,8.97987389410616,CHATTER
B3,0.5,0.35,0.02,2,impulse,1,False,1.0,0.0,0.10205843616733296,2.34,25.235032741616937,9.579844844726093,CHATTER
B3,0.5,0.35,0.02,2,impulse,2,False,1.0,0.0,0.10182648703019778,2.14,24.981479344997343,9.487643361633122,CHATTER
B3,0.5,0.35,0.02,2,impulse,3,False,1.0,0.0,0.10180460768678756,2.6,25.005930887520933,10.034117421117065,CHATTER
B3,0.5,0.35,0.02,2,impulse,4,False,1.0,0.0,0.10208790782992545,2.6,25.23082050431182,9.54578323604492,CHATTER
B3,0.5,0.35,0.02,2,impulse,5,False,1.0,0.0,0.1023796449912548,3.59,24.70946909448495,9.440759602143038,CHATTER
B3,0.5,0.35,0.02,2,impulse,6,False,1.0,0.0,0.10233745521976531,3.46,24.82631751116365,9.300059915108234,CHATTER
B3,0.5,0.35,0.02,2,impulse,7,False,1.0,0.0,0.10193390602108458,2.82,25.41078484850113,9.744813603147078,CHATTER
B3,0.5,0.35,0.02,2,impulse,8,False,1.0,0.0,0.10208685769347368,2.58,24.7878107683207,9.619961084619597,CHATTER
B3,0.5,0.35,0.02,2,impulse,9,False,1.0,0.0,0.10195476242533312,3.18,25.160061979503144,9.588375081619438,CHATTER
B3,0.5,0.35,0.02,2,impulse,10,False,1.0,0.0,0.10182516777652503,3.46,25.29852719387549,9.474104048758965,CHATTER
B3,0.5,0.35,0.02,2,impulse,11,False,1.0,0.0,0.10245846531631803,3.15,24.807476647655307,9.670604920585514,CHATTER
B3,0.5,0.35,0.02,2,impulse,12,False,1.0,0.0,0.1019950931222672,3.21,25.218533053788423,9.64022384690288,CHATTER
B3,0.5,0.35,0.02,2,impulse,13,False,1.0,0.0,0.10204095213507663,2.66,24.845959299621153,9.679402931278828,CHATTER
B3,0.5,0.35,0.02,2,impulse,14,False,1.0,0.0,0.10246481396990474,2.27,25.111882471543332,9.460986910326163,CHATTER
B3,0.5,0.35,0.02,2,impulse,15,False,1.0,0.0,0.10197794479352186,2.5300000000000002,25.35450156290544,9.327499852929037,CHATTER
B3,0.5,0.35,0.02,2,impulse,16,False,1.0,0.0,0.10205196344244209,2.92,25.01155115627057,9.544297031474104,CHATTER
